OnnettomuusID;Tienpitäjä;Tieosoite;Ajorata;Tie;Osa;Etaisyys;x-koordinaatti;y-koordinaatti;Liikennevalot;ELY-keskus;Maakunta ;Kunta;Katuosoite;Vuosi;Kuukausi;Onnettomyystyyppi;Onnettomuustyyppi nro;Vakavuus;Osallisten lkm;Onnettomuusluokka;Raskaan liikenteen onnettomuus;Tietyö;Onnettomuuspaikka;Liittymäjärjestelyt;Viikonpäivä;Pinta;Valoisuus;Lämpötila;Sää;Nopeusrajoitus;Verkollinen asema;Päällyste;Talvihoitoluokitus;Toiminallinen luokka korjattu;Rautatie;Taajama;KVL;KVL raskas;Näkemä% yli 150;Näkemä% yli 300;Näkemä% yli 450;Näkemän pituus
623688;Kunta;-;-;-;-;-;514707;6840081;-;;;;PORRASSALMENKATU;2023;5;kylkikosketus;4;Ei henkilövahinkoja;4;ohitusonnettomuus;ei;ei;ajorata;linjaonnettomuus;to;paljas, kuiva;päivänvalo;12;pilvipouta;40;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
623689;Väylävirasto;8/315/1992;0;8;315;1992;271895;7035595;-;Etelä-Pohjanmaan ELY;Pohjanmaa;Nykarleby;VT 8;2023;5;suistuminen oikealle suoralla;80;Ei henkilövahinkoja;1;yksittäisonnettomuus;ei;ei;ajorata;linjaonnettomuus;to;paljas, kuiva;päivänvalo;10;kirkas;100;-;kestopäällyste;Is;Valtatie;Ei tasoristeystä;ei;4 246;550;100;95;75;1 042
623690;Väylävirasto;3/101/5621;1;3;101;5621;383655;6679596;-;Uudenmaan ELY;Uusimaa;Helsinki;HÄMEENLINNANVÄYLÄ X KEHÄ I;2023;5;törmäys esteeseen ajoradalla;94;Ei henkilövahinkoja;2;muu onnettomuus;kyllä;kyllä;ajorata;linjaonnettomuus;to;paljas, kuiva;tie valaistu;6;kirkas;50;Tieto puuttuu;kestopäällyste;Ise;Valtatie;Ei tasoristeystä;ei;52 459;3 001;95;72;39;
623691;Väylävirasto;14/13/5350;0;14;13;5350;597514;6862150;-;Pohjois-Savon ELY;Etelä-Savo;Savonlinna;RANTASALMENTIE, (OHITUSTIE);2023;5;kohtaaminen kaarteessa;21;Loukkaantumiseen johtanut;2;kohtaamisonnettomuus;kyllä;ei;ajorata;linjaonnettomuus;to;paljas, kuiva;päivänvalo;15;kirkas;60;Tieto puuttuu;kestopäällyste;Is;Valtatie;Ei tasoristeystä;ei;9 264;370;;;;
623692;Väylävirasto;52/15/2704;0;52;15;2704;299744;6716526;-;Varsinais-Suomen ELY;Varsinais-Suomi;Salo;SOMERONTIE;2023;5;eläinonnettomuus;90;Ei henkilövahinkoja;2;hirvionnettomuus;ei;ei;ajorata;linjaonnettomuus;ke;paljas, kuiva;hämärä;7;pilvipouta;100;-;kestopäällyste;Is;Kantatie;Ei tasoristeystä;ei;2 895;210;100;100;92;
623693;Kunta;-;-;-;-;-;262399;6950589;-;Keski-Suomen ELY;;;JYRÄNTIE;2023;5;suistuminen oikealle suoralla;80;Loukkaantumiseen johtanut;1;yksittäisonnettomuus;ei;ei;ajorata;linjaonnettomuus;to;paljas, kuiva;päivänvalo;6;kirkas;50;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
623694;Kunta;-;-;-;-;-;362612;6765220;ei toiminnassa;;;;LUKIOKATU X KASARMIKATU;2023;5;ajo risteäviä ajosuuntia suoraan;40;Loukkaantumiseen johtanut;2;risteämisonnettomuus;ei;ei;ajorata;kärkikolmio;to;paljas, märkä;pimeä (valaisematon);5;vesisade;40;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
623695;Väylävirasto;4/120/3955;1;4;120;3955;429177;6758176;-;Uudenmaan ELY;Päijät-Häme;Lahti;VT 4 / OHITUSTIEN 12 KOHTA;2023;5;peräänajo liikenne-esteen takia pysäht. ajoneuvoon;8;Ei henkilövahinkoja;2;peräänajo-onnettomuus;ei;kyllä;ajorata;linjaonnettomuus;to;paljas, kuiva;päivänvalo;14;kirkas;50;-;kestopäällyste;Ise;Valtatie;Ei tasoristeystä;ei;32 693;3 274;;;;
623696;Väylävirasto;4/364/8639;1;4;364;8639;430386;7203966;-;Pohjois-Pohjanmaan ELY;Pohjois-Pohjanmaa;Oulu;Pohjantie, Kaakkuri;2023;5;törmäys oik. reunassa olevaan pysäköityyn ajon.;91;Ei henkilövahinkoja;2;muu onnettomuus;ei;kyllä;ajorata;linjaonnettomuus;to;paljas, kuiva;päivänvalo;7;kirkas;100;-;kestopäällyste;Ise;Valtatie;Ei tasoristeystä;ei;32 704;1 687;100;100;100;
623698;Väylävirasto;130/8/1192;0;130;8;1192;380257;6723624;-;Uudenmaan ELY;Uusimaa;Hyvinkää;HÄMEENLINNANTIE;2023;5;ohitus;0;Loukkaantumiseen johtanut;4;ohitusonnettomuus;ei;ei;ajorata;linjaonnettomuus;to;paljas, kuiva;päivänvalo;11;pilvipouta;80;Tieto puuttuu;kestopäällyste;Is;Seututie;Ei tasoristeystä;ei;4 704;978;100;94;69;
623699;Väylävirasto;8240/2/1453;0;8240;2;1453;434290;7187280;-;Pohjois-Pohjanmaan ELY;Pohjois-Pohjanmaa;Tyrnävä;TUPOSTIE;2023;5;suistuminen oikealle suoralla;80;Ei henkilövahinkoja;1;yksittäisonnettomuus;ei;ei;ajorata;linjaonnettomuus;to;paljas, kuiva;päivänvalo;7;pilvipouta;80;-;kestopäällyste;Ib;Yhdystie;Ei tasoristeystä;ei;2 429;123;100;95;81;
623701;Kunta;-;-;-;-;-;241005;6710646;-;;;;ITÄINEN PITKÄKATU X KAIVOKATU;2023;5;muu törmäys käännyttäessä vasemmalle;13;Loukkaantumiseen johtanut;2;mopedionnettomuus;ei;ei;ajorata;kärkikolmio;to;paljas, kuiva;päivänvalo;11;kirkas;40;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
623702;Kunta;-;-;-;-;-;371214;7304382;-;Pohjois-Pohjanmaan ELY;;;THUREVIKINKATU;2023;5;suistuminen vasemmalle suoralla;81;Ei henkilövahinkoja;1;yksittäisonnettomuus;ei;ei;ajorata;linjaonnettomuus;to;paljas, märkä;hämärä;5;vesisade;40;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
623703;Väylävirasto;10/15/4378;0;10;15;4378;314747;6748178;-;Uudenmaan ELY;Kanta-Häme;Forssa;VALTATIE 10;2023;5;suistuminen vasemmalle suoralla;81;Loukkaantumiseen johtanut;1;yksittäisonnettomuus;ei;ei;ajorata;linjaonnettomuus;to;paljas, märkä;tie valaistu;6;pilvipouta;60;Tieto puuttuu;kestopäällyste;Is;Valtatie;Ei tasoristeystä;ei;8 462;949;100;85;71;
623704;Kunta;-;-;-;-;-;426784;7213291;-;Etelä-Pohjanmaan ELY;;;Satamatie x Koskelantie;2023;5;kääntyminen samaan ajosuuntaan;31;Ei henkilövahinkoja;0;kääntymisonnettomuus;ei;ei;ajorata;kärkikolmio;to;paljas, kuiva;päivänvalo;8;pilvipouta;50;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
623705;Väylävirasto;5/131/3153;2;5;131;3153;525050;6845813;-;Pohjois-Savon ELY;Etelä-Savo;Mikkeli;VT5;2023;5;suistuminen vasemmalle suoralla;81;Ei henkilövahinkoja;1;yksittäisonnettomuus;ei;ei;ajorata;linjaonnettomuus;to;paljas, kuiva;päivänvalo;10;pilvipouta;100;-;kestopäällyste;Is;Valtatie;Ei tasoristeystä;ei;6 744;829;;;;
623706;Väylävirasto;15348/1/960;0;15348;1;960;568990;6883011;-;Pohjois-Savon ELY;Etelä-Savo;Rantasalmi;ASIKKALANTIE;2023;5;suistuminen vas. oikealle kääntyvässä kaarteessa;83;Loukkaantumiseen johtanut;1;yksittäisonnettomuus;ei;ei;ajorata;linjaonnettomuus;to;paljas, kuiva;päivänvalo;10;pilvipouta;50;-;kestopäällyste;Ic;Yhdystie;Ei tasoristeystä;kyllä;1 040;38;;;;
623707;Kunta;-;-;-;-;-;387433;6677213;toiminnassa;;;;KOSKELANTIE X KUNNALLISKODINTIE;2023;5;suistuminen tieltä risteyksessä;86;Loukkaantumiseen johtanut;1;yksittäisonnettomuus;ei;ei;ajorata;liikennevalot;to;paljas, kuiva;päivänvalo;13;pilvipouta;40;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
623708;Väylävirasto;12363/2/1126;0;12363;2;1126;203660;6750150;-;Varsinais-Suomen ELY;Varsinais-Suomi;Uusikaupunki;LAHDENTIE X KAPPELINTIE;2023;5;eläinonnettomuus;90;Ei henkilövahinkoja;2;hirvionnettomuus;ei;ei;ajorata;linjaonnettomuus;to;paljas, kuiva;päivänvalo;10;kirkas;60;-;kestopäällyste;II;Yhdystie;Ei tasoristeystä;ei;263;24;;;;
623709;Kunta;-;-;-;-;-;243075;6960516;-;Keski-Suomen ELY;;;Kauppatie x Koulutie;2023;5;ajo risteäviä ajosuuntia suoraan;40;Ei henkilövahinkoja;0;risteämisonnettomuus;ei;ei;ajorata;STOP-merkki;to;paljas, kuiva;päivänvalo;12;kirkas;40;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
623710;Muu;-;-;-;-;-;436517;7211384;-;Etelä-Pohjanmaan ELY;;;VALKIAISJÄRVENTIE;2023;5;suistuminen oik. oikealle kääntyvässä kaarteessa;82;Loukkaantumiseen johtanut;1;yksittäisonnettomuus;ei;ei;ajorata;linjaonnettomuus;to;paljas, kuiva;päivänvalo;7;pilvipouta;80;-;öljysora tai vast;-;Katu/Yksityistie;Ei tasoristeystä;ei;;;;;;
623711;Kunta;-;-;-;-;-;243253;6706023;-;;;;POIKLUOMANTIE X OTSONKATU;2023;5;muu tieltä suistuminen;89;Ei henkilövahinkoja;1;yksittäisonnettomuus;ei;ei;ajorata;linjaonnettomuus;to;paljas, kuiva;päivänvalo;9;kirkas;40;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
623713;Väylävirasto;11739/1/4498;0;11739;1;4498;410846;6700359;-;Uudenmaan ELY;Uusimaa;Pornainen;ANTTILANTIE 91;2023;5;suistuminen oik. vasemmalle kääntyvässä kaarteessa;84;Loukkaantumiseen johtanut;1;yksittäisonnettomuus;ei;ei;ajorata;linjaonnettomuus;ke;paljas, märkä;päivänvalo;10;kirkas;50;-;sora;III;Yhdystie;Ei tasoristeystä;ei;108;8;;;;
623714;Väylävirasto;6/336/2918;0;6;336;2918;651952;6884130;-;Pohjois-Savon ELY;Pohjois-Karjala;Kitee;JOENSUUNTIE;2023;5;eläinonnettomuus;90;Ei henkilövahinkoja;2;hirvionnettomuus;ei;ei;ajorata;linjaonnettomuus;ke;-;pimeä (valaisematon);12;vesisade;100;-;kestopäällyste;Ib;Valtatie;Ei tasoristeystä;ei;2 010;292;99;84;57;
623715;Muu;-;-;-;-;-;245633;6697616;-;;;;LILLBYNTIE;2023;5;muu törmäys käännyttäessä vasemmalle;13;Ei henkilövahinkoja;2;kääntymisonnettomuus;ei;ei;ajorata;muu risteys;pe;paljas, kuiva;päivänvalo;15;kirkas;;-;sora;-;Katu/Yksityistie;Ei tasoristeystä;ei;;;;;;
623716;Väylävirasto;1731/1/4348;0;1731;1;4348;460653;6747858;-;Uudenmaan ELY;Päijät-Häme;Iitti;SÄÄKSJÄRVENTIE 448;2023;5;suistuminen oik. vasemmalle kääntyvässä kaarteessa;84;Kuolemaan johtanut;1;yksittäisonnettomuus;ei;ei;ajorata;linjaonnettomuus;pe;paljas, kuiva;päivänvalo;19;kirkas;80;-;kestopäällyste;Ic;Yhdystie;Ei tasoristeystä;ei;951;32;89;48;13;
623717;Kunta;-;-;-;-;-;220223;6829582;-;;;;RAUMANJUOVANTIE;2023;5;kumoonajo ajoradalla;95;Loukkaantumiseen johtanut;1;mopedionnettomuus;ei;ei;ajorata;linjaonnettomuus;pe;paljas, kuiva;päivänvalo;18;kirkas;50;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
623718;Muu;-;-;-;-;-;489045;6756249;-;;;;KUSTAA III-TIE 3;2023;5;muu tieltä suistuminen;89;Ei henkilövahinkoja;1;yksittäisonnettomuus;ei;ei;pysäköintialue tai piha;linjaonnettomuus;pe;paljas, kuiva;päivänvalo;14;kirkas;;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
623719;Kunta;-;-;-;-;-;386710;6676795;-;;;;KOSKELANTIE 27;2023;5;suistuminen vasemmalle suoralla;81;Loukkaantumiseen johtanut;1;yksittäisonnettomuus;ei;ei;ajorata;linjaonnettomuus;pe;paljas, kuiva;päivänvalo;10;kirkas;40;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
623720;Väylävirasto;102/1/499;1;102;1;499;375318;6672375;-;Uudenmaan ELY;Uusimaa;Espoo;KEHÄ 2;2023;5;suistuminen vasemmalle suoralla;81;Ei henkilövahinkoja;1;yksittäisonnettomuus;ei;ei;ajorata;linjaonnettomuus;to;paljas, kuiva;tie valaistu;10;kirkas;80;Tieto puuttuu;kestopäällyste;Ise;Seututie;Ei tasoristeystä;ei;53 866;1 918;;;;
623721;Väylävirasto;912/14/194;0;912;14;194;628978;7169208;-;Pohjois-Pohjanmaan ELY;Kainuu;Kuhmo;LENTIIRANTIE;2023;5;kohtaaminen suoralla;20;Loukkaantumiseen johtanut;2;kohtaamisonnettomuus;ei;ei;ajorata;linjaonnettomuus;pe;paljas, kuiva;päivänvalo;13;kirkas;100;-;kestopäällyste;II;Seututie;Ei tasoristeystä;ei;201;26;92;48;26;
623722;Kunta;-;-;-;-;-;631510;6946496;-;;;;RYKMENTINTIE;2023;5;suistuminen vasemmalle suoralla;81;Ei henkilövahinkoja;1;yksittäisonnettomuus;ei;ei;ajorata;linjaonnettomuus;pe;paljas, kuiva;päivänvalo;14;kirkas;50;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
623723;Väylävirasto;6/420/4667;0;6;420;4667;593148;7059027;-;Pohjois-Savon ELY;Pohjois-Karjala;Nurmes;NURMEKSENTIE;2023;5;eläinonnettomuus;90;Ei henkilövahinkoja;2;hirvionnettomuus;ei;ei;ajorata;linjaonnettomuus;pe;paljas, kuiva;päivänvalo;15;kirkas;100;-;kestopäällyste;Ib;Valtatie;Ei tasoristeystä;ei;1 967;180;100;100;90;
623724;Kunta;-;-;-;-;-;565545;6770238;toiminnassa;;;;Valtakatu x Lepolankatu;2023;5;peräänajo liikenne-esteen takia pysäht. ajoneuvoon;8;Ei henkilövahinkoja;0;peräänajo-onnettomuus;ei;ei;ajorata;liikennevalot;pe;paljas, kuiva;päivänvalo;18;kirkas;50;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
623725;Väylävirasto;19/1/279;0;19;1;279;280097;6938368;-;Etelä-Pohjanmaan ELY;Etelä-Pohjanmaa;Kurikka;Seinäjoentie;2023;5;kääntyminen vas. vastaantulevan eteen tai kylkeen;30;Loukkaantumiseen johtanut;2;kääntymisonnettomuus;ei;ei;ajorata;linjaonnettomuus;pe;paljas, kuiva;päivänvalo;17;kirkas;80;Tieto puuttuu;kestopäällyste;Is;Valtatie;Ei tasoristeystä;ei;6 236;891;100;100;100;
623726;Muu;-;-;-;-;-;379890;6734017;-;;;;VAHTERISTONTIE;2023;5;suistuminen oik. oikealle kääntyvässä kaarteessa;82;Loukkaantumiseen johtanut;1;yksittäisonnettomuus;ei;ei;ajorata;linjaonnettomuus;pe;paljas, kuiva;hämärä;2;kirkas;60;-;sora;-;Katu/Yksityistie;Ei tasoristeystä;ei;;;;;;
623727;Kunta;-;-;-;-;-;387698;6683496;-;;;;TAMMISTON KAUPPATIE;2023;5;suistuminen vasemmalle suoralla;81;Loukkaantumiseen johtanut;1;yksittäisonnettomuus;ei;ei;ajorata;linjaonnettomuus;pe;paljas, kuiva;päivänvalo;15;kirkas;40;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
623728;Väylävirasto;63/10/6846;0;63;10;6846;323194;7030580;-;Etelä-Pohjanmaan ELY;Etelä-Pohjanmaa;Evijärvi;KT 63 X LAPPAJÄRVENTIE;2023;5;ajo risteäviä ajosuuntia suoraan;40;Loukkaantumiseen johtanut;2;risteämisonnettomuus;ei;ei;ajorata;STOP-merkki;pe;paljas, kuiva;päivänvalo;18;pilvipouta;80;Tieto puuttuu;kestopäällyste;Is;Kantatie;Ei tasoristeystä;ei;2 066;337;100;94;66;
623729;Väylävirasto;6/438/3029;0;6;438;3029;536183;7119684;-;Pohjois-Pohjanmaan ELY;Kainuu;Kajaani;SOTKAMONTIE;2023;5;kohtaaminen suoralla;20;Loukkaantumiseen johtanut;2;kohtaamisonnettomuus;ei;ei;ajorata;linjaonnettomuus;pe;paljas, kuiva;päivänvalo;15;kirkas;60;-;kestopäällyste;Is;Valtatie;Ei tasoristeystä;ei;5 609;322;100;84;41;
623730;Väylävirasto;9/204/1785;1;9;204;1785;329582;6818408;-;Pirkanmaan ELY;Pirkanmaa;Tampere;PYHÄJÄRVENTIE;2023;5;muu onnettomuus;99;Ei henkilövahinkoja;1;muu onnettomuus;kyllä;ei;ajorata;linjaonnettomuus;pe;paljas, kuiva;päivänvalo;18;kirkas;100;-;kestopäällyste;Ise;Valtatie;Ei tasoristeystä;ei;46 173;2 859;;;;
623731;Väylävirasto;11277/1/3328;0;11277;1;3328;363433;6667249;-;Uudenmaan ELY;Uusimaa;Kirkkonummi;HIRSALANTIE;2023;5;suistuminen oikealle suoralla;80;Ei henkilövahinkoja;1;yksittäisonnettomuus;ei;ei;ajorata;linjaonnettomuus;pe;paljas, kuiva;päivänvalo;12;kirkas;60;-;kestopäällyste;Ib;Yhdystie;Ei tasoristeystä;ei;1 623;67;;;;
623732;Kunta;-;-;-;-;-;385994;6673713;-;;;;KOLMAS LINJA 29;2023;5;törmäys esteeseen ajoradalla;94;Ei henkilövahinkoja;1;yksittäisonnettomuus;ei;ei;ajorata;linjaonnettomuus;pe;paljas, kuiva;tie valaistu;10;kirkas;40;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
623733;Väylävirasto;3/138/3764;1;3;138;3764;317743;6822696;-;Pirkanmaan ELY;Pirkanmaa;Tampere;Vt 3;2023;5;kaistanvaihto oikealle;2;Ei henkilövahinkoja;2;ohitusonnettomuus;kyllä;ei;ajorata;linjaonnettomuus;pe;paljas, kuiva;päivänvalo;5;kirkas;100;Tieto puuttuu;kestopäällyste;Ise;Valtatie;Ei tasoristeystä;ei;31 891;3 107;;;;
623734;Kunta;-;-;-;-;-;237578;6787041;-;;;;Laitilantie x Satakunnankatu;2023;5;peräänajo käännyttäessä vasemmalle;12;Ei henkilövahinkoja;0;kääntymisonnettomuus;ei;ei;kävely- ja pyörätie;kärkikolmio;pe;paljas, kuiva;päivänvalo;19;kirkas;50;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;ei;;;;;;
623735;Kunta;-;-;-;-;-;315645;6664414;-;;;;Karjaantie;2023;5;peräänajo liikenne-esteen takia pysäht. ajoneuvoon;8;Ei henkilövahinkoja;0;peräänajo-onnettomuus;ei;ei;ajorata;linjaonnettomuus;pe;paljas, kuiva;päivänvalo;17;kirkas;40;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
623736;Väylävirasto;17625/2/1736;0;17625;2;1736;278704;6988505;-;Etelä-Pohjanmaan ELY;Etelä-Pohjanmaa;Seinäjoki;Ylistaro, Korpela, Pukkilantie;2023;5;peruutusonnettomuus;96;Ei henkilövahinkoja;2;muu onnettomuus;ei;ei;ajorata;linjaonnettomuus;pe;paljas, kuiva;päivänvalo;23;kirkas;60;-;sora;III;Yhdystie;Ei tasoristeystä;ei;56;2;;;;
623737;Väylävirasto;14315/1/511;0;14315;1;511;346372;6875577;-;Pirkanmaan ELY;Pirkanmaa;Ruovesi;Kuruntie x Urheilutie;2023;5;kääntyminen oikealle toisen eteen tai kylkeen;50;Loukkaantumiseen johtanut;2;risteämisonnettomuus;ei;ei;ajorata;tasa-arvo;pe;-;päivänvalo;13;raesade;40;Läpikulku-/sisääntulotie kaava-alueella;kestopäällyste;Ic;Yhdystie;Ei tasoristeystä;ei;2 052;38;75;25;9;
623738;Kunta;-;-;-;-;-;396626;6677401;-;;;;KALLVIKINTIE X KIVISAARENTIE;2023;5;pp-tietä ajava pp käänt. ajon. eteen tai kylkeen;55;Loukkaantumiseen johtanut;2;polkupyöräonnettomuus;ei;ei;suojatie;kärkikolmio;pe;paljas, kuiva;päivänvalo;16;kirkas;50;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
623739;Kunta;-;-;-;-;-;387216;6685410;-;;;;Lentoasemantie;2023;5;kaistanvaihto vasemmalle;3;Ei henkilövahinkoja;0;ohitusonnettomuus;ei;ei;ajorata;linjaonnettomuus;pe;paljas, kuiva;päivänvalo;18;kirkas;50;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
623740;Väylävirasto;272/1/663;0;272;1;663;208837;6844977;-;Varsinais-Suomen ELY;Satakunta;Pori;PORIN SAARISTOTIE X LAMPALUODONTIE;2023;5;muu kohtaamisonnettomuus, ei kääntymistä;29;Ei henkilövahinkoja;2;kohtaamisonnettomuus;ei;ei;ajorata;linjaonnettomuus;pe;paljas, kuiva;päivänvalo;15;kirkas;80;-;kestopäällyste;Ib;Seututie;Ei tasoristeystä;ei;795;139;100;63;37;
623741;Väylävirasto;29/3/1041;2;29;3;1041;371078;7305379;toiminnassa;Lapin ELY;Lappi;Tornio;PERÄMERENTIE X VIIDANKATU;2023;5;peruutusonnettomuus;96;Ei henkilövahinkoja;2;muu onnettomuus;ei;ei;ajorata;liikennevalot;pe;paljas, kuiva;päivänvalo;10;kirkas;40;Keskustan ohikulku kaava-alueella;kestopäällyste;Is;Valtatie;Ei tasoristeystä;ei;11 624;600;100;51;24;
623742;Väylävirasto;1050/3/1897;0;1050;3;1897;314599;6657614;-;Uudenmaan ELY;Uusimaa;Raseborg;VANHA RANNIKKOTIE, MUINAISHAUTOJEN KOHD.;2023;5;eläinonnettomuus;90;Ei henkilövahinkoja;2;hirvionnettomuus;ei;ei;ajorata;linjaonnettomuus;la;paljas, kuiva;päivänvalo;13;kirkas;60;-;kestopäällyste;II;Yhdystie;Ei tasoristeystä;ei;236;17;22;3;0;
623743;Väylävirasto;11433/1/1415;0;11433;1;1415;378573;6698525;-;Uudenmaan ELY;Uusimaa;Nurmijärvi;JÄRVENTAUSTANTIE;2023;5;suistuminen oikealle suoralla;80;Ei henkilövahinkoja;1;yksittäisonnettomuus;ei;ei;ajorata;linjaonnettomuus;la;paljas, kuiva;päivänvalo;13;kirkas;60;Tieto puuttuu;kestopäällyste;Ib;Yhdystie;Ei tasoristeystä;ei;1 994;83;;;;
623744;Kunta;-;-;-;-;-;594508;6786393;-;;;;JOUTSENONKATU X KERTTUSENKUJA;2023;5;pyöräilijä pyörätiellä risteyksessä;41;Loukkaantumiseen johtanut;2;polkupyöräonnettomuus;ei;ei;ajorata;kärkikolmio;la;paljas, kuiva;päivänvalo;18;pilvipouta;40;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
623745;Kunta;-;-;-;-;-;380977;6688469;-;;;;SPINELLIKUJA 5 A;2023;5;suistuminen oikealle suoralla;80;Loukkaantumiseen johtanut;1;yksittäisonnettomuus;ei;ei;ajorata;linjaonnettomuus;la;paljas, kuiva;päivänvalo;20;kirkas;40;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
623746;Muu;-;-;-;-;-;400354;6697247;-;;;;ILVESMÄENTIE 25;2023;5;suistuminen oikealle suoralla;80;Ei henkilövahinkoja;0;muu onnettomuus;ei;ei;ajorata;linjaonnettomuus;la;paljas, kuiva;päivänvalo;10;kirkas;40;-;sora;-;Katu/Yksityistie;Ei tasoristeystä;ei;;;;;;
623747;Väylävirasto;672/5/6929;0;672;5;6929;276753;6939383;-;Etelä-Pohjanmaan ELY;Etelä-Pohjanmaa;Kurikka;SUUPOHJANTIE 163;2023;5;suistuminen oik. vasemmalle kääntyvässä kaarteessa;84;Loukkaantumiseen johtanut;1;yksittäisonnettomuus;ei;ei;ajorata;linjaonnettomuus;la;paljas, kuiva;päivänvalo;22;kirkas;80;Tieto puuttuu;kestopäällyste;Ib;Seututie;Ei tasoristeystä;ei;1 431;164;100;66;39;906
623748;Väylävirasto;162/5/7809;0;162;5;7809;434480;6725862;-;Uudenmaan ELY;Uusimaa;Myrskylä;PUKKILANTIE - KOUKJÄRVENTIE;2023;5;suistuminen tieltä risteyksessä;86;Ei henkilövahinkoja;1;yksittäisonnettomuus;kyllä;ei;ajorata;muu risteys;pe;paljas, kuiva;päivänvalo;9;kirkas;80;-;kestopäällyste;Ib;Seututie;Ei tasoristeystä;ei;742;68;96;61;24;
623749;Väylävirasto;54/9/41;0;54;9;41;367606;6735968;-;Uudenmaan ELY;Kanta-Häme;Loppi;LOPEN KANTATIE;2023;5;muu tieltä suistuminen;89;Ei henkilövahinkoja;1;yksittäisonnettomuus;ei;ei;ajorata;linjaonnettomuus;la;paljas, kuiva;päivänvalo;20;kirkas;80;-;kestopäällyste;Is;Kantatie;Ei tasoristeystä;ei;6 828;718;100;85;59;
623750;Kunta;-;-;-;-;-;326433;6805955;-;;;;VANATTARANTIE X PERÄMAANTIE;2023;5;suistuminen oikealle suoralla;80;Loukkaantumiseen johtanut;1;mopedionnettomuus;ei;ei;ajorata;linjaonnettomuus;la;paljas, kuiva;päivänvalo;14;kirkas;40;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
623751;Väylävirasto;8/317/961;0;8;317;961;275826;7039656;-;Etelä-Pohjanmaan ELY;Pohjanmaa;Nykarleby;VT 8;2023;5;eläinonnettomuus;90;Ei henkilövahinkoja;2;hirvionnettomuus;kyllä;ei;ajorata;linjaonnettomuus;la;paljas, kuiva;hämärä;2;kirkas;100;-;kestopäällyste;Is;Valtatie;Ei tasoristeystä;ei;3 338;484;100;98;77;
623752;Väylävirasto;10.12.3419;0;10;12;3419;298154;6740858;-;Uudenmaan ELY;Kanta-Häme;Ypäjä;VALTATIE 10;2023;5;peräänajo liikenne-esteen takia pysäht. ajoneuvoon;8;Loukkaantumiseen johtanut;2;peräänajo-onnettomuus;ei;ei;ajorata;linjaonnettomuus;la;paljas, kuiva;päivänvalo;21;kirkas;100;-;kestopäällyste;Is;Valtatie;Ei tasoristeystä;ei;2 646;466;100;90;75;
623753;Kunta;-;-;-;-;-;370794;6676765;-;;;;SILTAKATU;2023;5;suistuminen oikealle suoralla;80;Loukkaantumiseen johtanut;1;yksittäisonnettomuus;ei;ei;ajorata;linjaonnettomuus;la;paljas, kuiva;tie valaistu;7;pilvipouta;40;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
623754;Kunta;-;-;-;-;-;392082;6675990;-;;;;SAHAAJANKATU 47;2023;5;muu törmäys käännyttäessä vasemmalle;13;Ei henkilövahinkoja;1;yksittäisonnettomuus;ei;ei;-;linjaonnettomuus;la;paljas, kuiva;päivänvalo;17;kirkas;40;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
